sched,ocs,dp,reuse,wbd,bank,regb,ocu,rfc,case_label,op,stage,stall,remain
gto,2,4,0,1,2,8,8,1,pathfinder,LOAD_OP,SCHEDULER,20298,34641
gto,2,4,0,1,2,8,8,1,pathfinder,LOAD_OP,OPERAND_COLLECTOR,7555,22802
gto,2,4,0,1,2,8,8,1,pathfinder,LOAD_OP,EXECUTION_PIPELINE,0,1851752
gto,2,4,0,1,2,8,8,1,pathfinder,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,srad_v2,ALU_OP,SCHEDULER,640427,800251
gto,2,4,0,1,2,8,8,1,srad_v2,ALU_OP,OPERAND_COLLECTOR,11053,96359
gto,2,4,0,1,2,8,8,1,srad_v2,ALU_OP,EXECUTION_PIPELINE,0,96473
gto,2,4,0,1,2,8,8,1,srad_v2,ALU_OP,WRITEBACK,137,21897
gto,2,4,0,1,2,8,8,1,srad_v2,DP_OP,SCHEDULER,935106,1425732
gto,2,4,0,1,2,8,8,1,srad_v2,DP_OP,OPERAND_COLLECTOR,339894,387700
gto,2,4,0,1,2,8,8,1,srad_v2,DP_OP,EXECUTION_PIPELINE,0,1297271
gto,2,4,0,1,2,8,8,1,srad_v2,DP_OP,WRITEBACK,0,11264
gto,2,4,0,1,2,8,8,1,srad_v2,INTP_OP,SCHEDULER,287323,1211451
gto,2,4,0,1,2,8,8,1,srad_v2,INTP_OP,OPERAND_COLLECTOR,36469,288915
gto,2,4,0,1,2,8,8,1,srad_v2,INTP_OP,EXECUTION_PIPELINE,0,374085
gto,2,4,0,1,2,8,8,1,srad_v2,INTP_OP,WRITEBACK,171,83243
gto,2,4,0,1,2,8,8,1,srad_v2,LOAD_OP,SCHEDULER,318537,672966
gto,2,4,0,1,2,8,8,1,srad_v2,LOAD_OP,OPERAND_COLLECTOR,204115,385455
gto,2,4,0,1,2,8,8,1,srad_v2,LOAD_OP,EXECUTION_PIPELINE,0,14432098
gto,2,4,0,1,2,8,8,1,srad_v2,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,srad_v2,SFU_OP,SCHEDULER,18102,26629
gto,2,4,0,1,2,8,8,1,srad_v2,SFU_OP,OPERAND_COLLECTOR,313,20476
gto,2,4,0,1,2,8,8,1,srad_v2,SFU_OP,EXECUTION_PIPELINE,0,118867
gto,2,4,0,1,2,8,8,1,srad_v2,SFU_OP,WRITEBACK,20,5140
gto,2,4,0,1,2,8,8,1,srad_v2,SP_OP,SCHEDULER,697237,1061961
gto,2,4,0,1,2,8,8,1,srad_v2,SP_OP,OPERAND_COLLECTOR,768,120519
gto,2,4,0,1,2,8,8,1,srad_v2,SP_OP,EXECUTION_PIPELINE,0,182272
gto,2,4,0,1,2,8,8,1,srad_v2,SP_OP,WRITEBACK,1208,46776
gto,2,4,0,1,2,8,8,1,streamcluster,ALU_OP,SCHEDULER,1166736,2884044
gto,2,4,0,1,2,8,8,1,streamcluster,ALU_OP,OPERAND_COLLECTOR,54585,250386
gto,2,4,0,1,2,8,8,1,streamcluster,ALU_OP,EXECUTION_PIPELINE,0,349337
gto,2,4,0,1,2,8,8,1,streamcluster,ALU_OP,WRITEBACK,30,75690
gto,2,4,0,1,2,8,8,1,streamcluster,INTP_OP,SCHEDULER,2986063,4248558
gto,2,4,0,1,2,8,8,1,streamcluster,INTP_OP,OPERAND_COLLECTOR,58232,1289288
gto,2,4,0,1,2,8,8,1,streamcluster,INTP_OP,EXECUTION_PIPELINE,0,681441
gto,2,4,0,1,2,8,8,1,streamcluster,INTP_OP,WRITEBACK,4,154704
gto,2,4,0,1,2,8,8,1,streamcluster,LOAD_OP,SCHEDULER,4026018,11686030
gto,2,4,0,1,2,8,8,1,streamcluster,LOAD_OP,OPERAND_COLLECTOR,19269795,24544110
gto,2,4,0,1,2,8,8,1,streamcluster,LOAD_OP,EXECUTION_PIPELINE,0,241619416
gto,2,4,0,1,2,8,8,1,streamcluster,LOAD_OP,WRITEBACK,0,0
gto,2,4,0,1,2,8,8,1,streamcluster,SP_OP,SCHEDULER,5379160,6462033
gto,2,4,0,1,2,8,8,1,streamcluster,SP_OP,OPERAND_COLLECTOR,879,470618
gto,2,4,0,1,2,8,8,1,streamcluster,SP_OP,EXECUTION_PIPELINE,0,582400
gto,2,4,0,1,2,8,8,1,streamcluster,SP_OP,WRITEBACK,5312,150912
lrr,1,4,0,1,2,8,8,1,backprop,ALU_OP,SCHEDULER,9399428,13834571
lrr,1,4,0,1,2,8,8,1,backprop,ALU_OP,OPERAND_COLLECTOR,0,1022635
lrr,1,4,0,1,2,8,8,1,backprop,ALU_OP,EXECUTION_PIPELINE,0,237596
lrr,1,4,0,1,2,8,8,1,backprop,ALU_OP,WRITEBACK,1045,60444
lrr,1,4,0,1,2,8,8,1,backprop,DP_OP,SCHEDULER,1389195,1409003
lrr,1,4,0,1,2,8,8,1,backprop,DP_OP,OPERAND_COLLECTOR,776717,1218186
lrr,1,4,0,1,2,8,8,1,backprop,DP_OP,EXECUTION_PIPELINE,0,1826820
lrr,1,4,0,1,2,8,8,1,backprop,DP_OP,WRITEBACK,0,14341
lrr,1,4,0,1,2,8,8,1,backprop,INTP_OP,SCHEDULER,2304463,3660655
lrr,1,4,0,1,2,8,8,1,backprop,INTP_OP,OPERAND_COLLECTOR,0,459538
lrr,1,4,0,1,2,8,8,1,backprop,INTP_OP,EXECUTION_PIPELINE,0,442380
lrr,1,4,0,1,2,8,8,1,backprop,INTP_OP,WRITEBACK,277,110872
lrr,1,4,0,1,2,8,8,1,backprop,LOAD_OP,SCHEDULER,246830,1106065
lrr,1,4,0,1,2,8,8,1,backprop,LOAD_OP,OPERAND_COLLECTOR,133018,429974
lrr,1,4,0,1,2,8,8,1,backprop,LOAD_OP,EXECUTION_PIPELINE,0,32594439
lrr,1,4,0,1,2,8,8,1,backprop,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,backprop,SFU_OP,SCHEDULER,510,104328
lrr,1,4,0,1,2,8,8,1,backprop,SFU_OP,OPERAND_COLLECTOR,6225,24588
lrr,1,4,0,1,2,8,8,1,backprop,SFU_OP,EXECUTION_PIPELINE,0,214708
lrr,1,4,0,1,2,8,8,1,backprop,SFU_OP,WRITEBACK,1,8193
lrr,1,4,0,1,2,8,8,1,backprop,SP_OP,SCHEDULER,386503,425719
lrr,1,4,0,1,2,8,8,1,backprop,SP_OP,OPERAND_COLLECTOR,0,29292
lrr,1,4,0,1,2,8,8,1,backprop,SP_OP,EXECUTION_PIPELINE,0,40960
lrr,1,4,0,1,2,8,8,1,backprop,SP_OP,WRITEBACK,0,10240
lrr,1,4,0,1,2,8,8,1,bfs,ALU_OP,SCHEDULER,36616,273757
lrr,1,4,0,1,2,8,8,1,bfs,ALU_OP,OPERAND_COLLECTOR,0,28978
lrr,1,4,0,1,2,8,8,1,bfs,ALU_OP,EXECUTION_PIPELINE,0,35064
lrr,1,4,0,1,2,8,8,1,bfs,ALU_OP,WRITEBACK,0,8766
lrr,1,4,0,1,2,8,8,1,bfs,INTP_OP,SCHEDULER,1538030,2124856
lrr,1,4,0,1,2,8,8,1,bfs,INTP_OP,OPERAND_COLLECTOR,0,292364
lrr,1,4,0,1,2,8,8,1,bfs,INTP_OP,EXECUTION_PIPELINE,0,337652
lrr,1,4,0,1,2,8,8,1,bfs,INTP_OP,WRITEBACK,0,84413
lrr,1,4,0,1,2,8,8,1,bfs,LOAD_OP,SCHEDULER,64901,133462
lrr,1,4,0,1,2,8,8,1,bfs,LOAD_OP,OPERAND_COLLECTOR,2382,46195
lrr,1,4,0,1,2,8,8,1,bfs,LOAD_OP,EXECUTION_PIPELINE,0,5307250
lrr,1,4,0,1,2,8,8,1,bfs,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,heartwall,ALU_OP,SCHEDULER,110641,370430
lrr,1,4,0,1,2,8,8,1,heartwall,ALU_OP,OPERAND_COLLECTOR,0,77741
lrr,1,4,0,1,2,8,8,1,heartwall,ALU_OP,EXECUTION_PIPELINE,0,92208
lrr,1,4,0,1,2,8,8,1,heartwall,ALU_OP,WRITEBACK,43,23095
lrr,1,4,0,1,2,8,8,1,heartwall,INTP_OP,SCHEDULER,968643,1744547
lrr,1,4,0,1,2,8,8,1,heartwall,INTP_OP,OPERAND_COLLECTOR,0,440551
lrr,1,4,0,1,2,8,8,1,heartwall,INTP_OP,EXECUTION_PIPELINE,0,519384
lrr,1,4,0,1,2,8,8,1,heartwall,INTP_OP,WRITEBACK,186,130032
lrr,1,4,0,1,2,8,8,1,heartwall,LOAD_OP,SCHEDULER,149658,247719
lrr,1,4,0,1,2,8,8,1,heartwall,LOAD_OP,OPERAND_COLLECTOR,2410,63224
lrr,1,4,0,1,2,8,8,1,heartwall,LOAD_OP,EXECUTION_PIPELINE,0,9613822
lrr,1,4,0,1,2,8,8,1,heartwall,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,heartwall,SFU_OP,SCHEDULER,17873,26614
lrr,1,4,0,1,2,8,8,1,heartwall,SFU_OP,OPERAND_COLLECTOR,0,6981
lrr,1,4,0,1,2,8,8,1,heartwall,SFU_OP,EXECUTION_PIPELINE,0,56502
lrr,1,4,0,1,2,8,8,1,heartwall,SFU_OP,WRITEBACK,0,2448
lrr,1,4,0,1,2,8,8,1,hotspot,ALU_OP,SCHEDULER,1932249,2386474
lrr,1,4,0,1,2,8,8,1,hotspot,ALU_OP,OPERAND_COLLECTOR,0,1241442
lrr,1,4,0,1,2,8,8,1,hotspot,ALU_OP,EXECUTION_PIPELINE,0,474456
lrr,1,4,0,1,2,8,8,1,hotspot,ALU_OP,WRITEBACK,320,118934
lrr,1,4,0,1,2,8,8,1,hotspot,DP_OP,SCHEDULER,6001713,8660996
lrr,1,4,0,1,2,8,8,1,hotspot,DP_OP,OPERAND_COLLECTOR,1135984,1809822
lrr,1,4,0,1,2,8,8,1,hotspot,DP_OP,EXECUTION_PIPELINE,0,7716159
lrr,1,4,0,1,2,8,8,1,hotspot,DP_OP,WRITEBACK,0,73871
lrr,1,4,0,1,2,8,8,1,hotspot,INTP_OP,SCHEDULER,536662,1748231
lrr,1,4,0,1,2,8,8,1,hotspot,INTP_OP,OPERAND_COLLECTOR,0,757883
lrr,1,4,0,1,2,8,8,1,hotspot,INTP_OP,EXECUTION_PIPELINE,0,775396
lrr,1,4,0,1,2,8,8,1,hotspot,INTP_OP,WRITEBACK,860,194709
lrr,1,4,0,1,2,8,8,1,hotspot,LOAD_OP,SCHEDULER,177031,454292
lrr,1,4,0,1,2,8,8,1,hotspot,LOAD_OP,OPERAND_COLLECTOR,63371,474490
lrr,1,4,0,1,2,8,8,1,hotspot,LOAD_OP,EXECUTION_PIPELINE,0,13619580
lrr,1,4,0,1,2,8,8,1,hotspot,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,hotspot,SFU_OP,SCHEDULER,3,14339
lrr,1,4,0,1,2,8,8,1,hotspot,SFU_OP,OPERAND_COLLECTOR,61,38361
lrr,1,4,0,1,2,8,8,1,hotspot,SFU_OP,EXECUTION_PIPELINE,0,334721
lrr,1,4,0,1,2,8,8,1,hotspot,SFU_OP,WRITEBACK,6,14342
lrr,1,4,0,1,2,8,8,1,hotspot,SP_OP,SCHEDULER,525684,996114
lrr,1,4,0,1,2,8,8,1,hotspot,SP_OP,OPERAND_COLLECTOR,0,277130
lrr,1,4,0,1,2,8,8,1,hotspot,SP_OP,EXECUTION_PIPELINE,0,369552
lrr,1,4,0,1,2,8,8,1,hotspot,SP_OP,WRITEBACK,766,93154
lrr,1,4,0,1,2,8,8,1,lud,ALU_OP,SCHEDULER,1508,4402
lrr,1,4,0,1,2,8,8,1,lud,ALU_OP,OPERAND_COLLECTOR,0,3754
lrr,1,4,0,1,2,8,8,1,lud,ALU_OP,EXECUTION_PIPELINE,0,5368
lrr,1,4,0,1,2,8,8,1,lud,ALU_OP,WRITEBACK,0,1342
lrr,1,4,0,1,2,8,8,1,lud,INTP_OP,SCHEDULER,11048,26263
lrr,1,4,0,1,2,8,8,1,lud,INTP_OP,OPERAND_COLLECTOR,0,20914
lrr,1,4,0,1,2,8,8,1,lud,INTP_OP,EXECUTION_PIPELINE,0,25960
lrr,1,4,0,1,2,8,8,1,lud,INTP_OP,WRITEBACK,0,6490
lrr,1,4,0,1,2,8,8,1,lud,LOAD_OP,SCHEDULER,24879,66105
lrr,1,4,0,1,2,8,8,1,lud,LOAD_OP,OPERAND_COLLECTOR,6728,43419
lrr,1,4,0,1,2,8,8,1,lud,LOAD_OP,EXECUTION_PIPELINE,0,929763
lrr,1,4,0,1,2,8,8,1,lud,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,lud,SFU_OP,SCHEDULER,5786,6118
lrr,1,4,0,1,2,8,8,1,lud,SFU_OP,OPERAND_COLLECTOR,0,312
lrr,1,4,0,1,2,8,8,1,lud,SFU_OP,EXECUTION_PIPELINE,0,3588
lrr,1,4,0,1,2,8,8,1,lud,SFU_OP,WRITEBACK,0,156
lrr,1,4,0,1,2,8,8,1,lud,SP_OP,SCHEDULER,124668,144017
lrr,1,4,0,1,2,8,8,1,lud,SP_OP,OPERAND_COLLECTOR,0,14769
lrr,1,4,0,1,2,8,8,1,lud,SP_OP,EXECUTION_PIPELINE,0,20256
lrr,1,4,0,1,2,8,8,1,lud,SP_OP,WRITEBACK,0,5064
lrr,1,4,0,1,2,8,8,1,nn,ALU_OP,SCHEDULER,169102,344248
lrr,1,4,0,1,2,8,8,1,nn,ALU_OP,OPERAND_COLLECTOR,0,167973
lrr,1,4,0,1,2,8,8,1,nn,ALU_OP,EXECUTION_PIPELINE,0,167464
lrr,1,4,0,1,2,8,8,1,nn,ALU_OP,WRITEBACK,26,41892
lrr,1,4,0,1,2,8,8,1,nn,INTP_OP,SCHEDULER,765638,6110990
lrr,1,4,0,1,2,8,8,1,nn,INTP_OP,OPERAND_COLLECTOR,0,666940
lrr,1,4,0,1,2,8,8,1,nn,INTP_OP,EXECUTION_PIPELINE,0,577444
lrr,1,4,0,1,2,8,8,1,nn,INTP_OP,WRITEBACK,186,144547
lrr,1,4,0,1,2,8,8,1,nn,LOAD_OP,SCHEDULER,3899138,5140530
lrr,1,4,0,1,2,8,8,1,nn,LOAD_OP,OPERAND_COLLECTOR,4237096,8136823
lrr,1,4,0,1,2,8,8,1,nn,LOAD_OP,EXECUTION_PIPELINE,0,230730123
lrr,1,4,0,1,2,8,8,1,nn,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,nn,SFU_OP,SCHEDULER,24664,40391
lrr,1,4,0,1,2,8,8,1,nn,SFU_OP,OPERAND_COLLECTOR,5,13780
lrr,1,4,0,1,2,8,8,1,nn,SFU_OP,EXECUTION_PIPELINE,0,87166
lrr,1,4,0,1,2,8,8,1,nn,SFU_OP,WRITEBACK,0,3752
lrr,1,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,SCHEDULER,37303,46395
lrr,1,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,OPERAND_COLLECTOR,483,22639
lrr,1,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,EXECUTION_PIPELINE,0,33651
lrr,1,4,0,1,2,8,8,1,nn,SPECIALIZED_UNIT_1_OP,WRITEBACK,0,4346
lrr,1,4,0,1,2,8,8,1,nn,SP_OP,SCHEDULER,369224,801335
lrr,1,4,0,1,2,8,8,1,nn,SP_OP,OPERAND_COLLECTOR,0,353432
lrr,1,4,0,1,2,8,8,1,nn,SP_OP,EXECUTION_PIPELINE,0,390208
lrr,1,4,0,1,2,8,8,1,nn,SP_OP,WRITEBACK,302,97854
lrr,1,4,0,1,2,8,8,1,nw,ALU_OP,SCHEDULER,576,1472
lrr,1,4,0,1,2,8,8,1,nw,ALU_OP,OPERAND_COLLECTOR,0,1856
lrr,1,4,0,1,2,8,8,1,nw,ALU_OP,EXECUTION_PIPELINE,0,2560
lrr,1,4,0,1,2,8,8,1,nw,ALU_OP,WRITEBACK,0,640
lrr,1,4,0,1,2,8,8,1,nw,INTP_OP,SCHEDULER,110735,178757
lrr,1,4,0,1,2,8,8,1,nw,INTP_OP,OPERAND_COLLECTOR,0,35274
lrr,1,4,0,1,2,8,8,1,nw,INTP_OP,EXECUTION_PIPELINE,0,60512
lrr,1,4,0,1,2,8,8,1,nw,INTP_OP,WRITEBACK,0,15128
lrr,1,4,0,1,2,8,8,1,nw,LOAD_OP,SCHEDULER,13692,39792
lrr,1,4,0,1,2,8,8,1,nw,LOAD_OP,OPERAND_COLLECTOR,3520,40768
lrr,1,4,0,1,2,8,8,1,nw,LOAD_OP,EXECUTION_PIPELINE,0,2098190
lrr,1,4,0,1,2,8,8,1,nw,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,pathfinder,ALU_OP,SCHEDULER,2498,210455
lrr,1,4,0,1,2,8,8,1,pathfinder,ALU_OP,OPERAND_COLLECTOR,0,7448
lrr,1,4,0,1,2,8,8,1,pathfinder,ALU_OP,EXECUTION_PIPELINE,0,10400
lrr,1,4,0,1,2,8,8,1,pathfinder,ALU_OP,WRITEBACK,0,2600
lrr,1,4,0,1,2,8,8,1,pathfinder,INTP_OP,SCHEDULER,351525,385715
lrr,1,4,0,1,2,8,8,1,pathfinder,INTP_OP,OPERAND_COLLECTOR,0,39365
lrr,1,4,0,1,2,8,8,1,pathfinder,INTP_OP,EXECUTION_PIPELINE,0,44032
lrr,1,4,0,1,2,8,8,1,pathfinder,INTP_OP,WRITEBACK,0,11008
lrr,1,4,0,1,2,8,8,1,pathfinder,LOAD_OP,SCHEDULER,33375,49670
lrr,1,4,0,1,2,8,8,1,pathfinder,LOAD_OP,OPERAND_COLLECTOR,920,17155
lrr,1,4,0,1,2,8,8,1,pathfinder,LOAD_OP,EXECUTION_PIPELINE,0,1833122
lrr,1,4,0,1,2,8,8,1,pathfinder,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,srad_v2,ALU_OP,SCHEDULER,508182,686970
lrr,1,4,0,1,2,8,8,1,srad_v2,ALU_OP,OPERAND_COLLECTOR,0,150519
lrr,1,4,0,1,2,8,8,1,srad_v2,ALU_OP,EXECUTION_PIPELINE,0,87040
lrr,1,4,0,1,2,8,8,1,srad_v2,ALU_OP,WRITEBACK,60,21820
lrr,1,4,0,1,2,8,8,1,srad_v2,DP_OP,SCHEDULER,830865,1262382
lrr,1,4,0,1,2,8,8,1,srad_v2,DP_OP,OPERAND_COLLECTOR,162082,243605
lrr,1,4,0,1,2,8,8,1,srad_v2,DP_OP,EXECUTION_PIPELINE,0,1231337
lrr,1,4,0,1,2,8,8,1,srad_v2,DP_OP,WRITEBACK,0,11264
lrr,1,4,0,1,2,8,8,1,srad_v2,INTP_OP,SCHEDULER,305316,1201047
lrr,1,4,0,1,2,8,8,1,srad_v2,INTP_OP,OPERAND_COLLECTOR,0,285569
lrr,1,4,0,1,2,8,8,1,srad_v2,INTP_OP,EXECUTION_PIPELINE,0,332288
lrr,1,4,0,1,2,8,8,1,srad_v2,INTP_OP,WRITEBACK,97,83169
lrr,1,4,0,1,2,8,8,1,srad_v2,LOAD_OP,SCHEDULER,268261,667126
lrr,1,4,0,1,2,8,8,1,srad_v2,LOAD_OP,OPERAND_COLLECTOR,79349,298516
lrr,1,4,0,1,2,8,8,1,srad_v2,LOAD_OP,EXECUTION_PIPELINE,0,14138750
lrr,1,4,0,1,2,8,8,1,srad_v2,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,srad_v2,SFU_OP,SCHEDULER,19897,32031
lrr,1,4,0,1,2,8,8,1,srad_v2,SFU_OP,OPERAND_COLLECTOR,1,24744
lrr,1,4,0,1,2,8,8,1,srad_v2,SFU_OP,EXECUTION_PIPELINE,0,118316
lrr,1,4,0,1,2,8,8,1,srad_v2,SFU_OP,WRITEBACK,6,5126
lrr,1,4,0,1,2,8,8,1,srad_v2,SP_OP,SCHEDULER,689140,1053849
lrr,1,4,0,1,2,8,8,1,srad_v2,SP_OP,OPERAND_COLLECTOR,0,168119
lrr,1,4,0,1,2,8,8,1,srad_v2,SP_OP,EXECUTION_PIPELINE,0,182272
lrr,1,4,0,1,2,8,8,1,srad_v2,SP_OP,WRITEBACK,339,45907
lrr,1,4,0,1,2,8,8,1,streamcluster,ALU_OP,SCHEDULER,998712,2869721
lrr,1,4,0,1,2,8,8,1,streamcluster,ALU_OP,OPERAND_COLLECTOR,0,237242
lrr,1,4,0,1,2,8,8,1,streamcluster,ALU_OP,EXECUTION_PIPELINE,0,302640
lrr,1,4,0,1,2,8,8,1,streamcluster,ALU_OP,WRITEBACK,0,75660
lrr,1,4,0,1,2,8,8,1,streamcluster,INTP_OP,SCHEDULER,1463196,2493185
lrr,1,4,0,1,2,8,8,1,streamcluster,INTP_OP,OPERAND_COLLECTOR,0,1130694
lrr,1,4,0,1,2,8,8,1,streamcluster,INTP_OP,EXECUTION_PIPELINE,0,618800
lrr,1,4,0,1,2,8,8,1,streamcluster,INTP_OP,WRITEBACK,0,154700
lrr,1,4,0,1,2,8,8,1,streamcluster,LOAD_OP,SCHEDULER,3293714,7515556
lrr,1,4,0,1,2,8,8,1,streamcluster,LOAD_OP,OPERAND_COLLECTOR,5968771,9918592
lrr,1,4,0,1,2,8,8,1,streamcluster,LOAD_OP,EXECUTION_PIPELINE,0,257666610
lrr,1,4,0,1,2,8,8,1,streamcluster,LOAD_OP,WRITEBACK,0,0
lrr,1,4,0,1,2,8,8,1,streamcluster,SP_OP,SCHEDULER,5540653,6554676
lrr,1,4,0,1,2,8,8,1,streamcluster,SP_OP,OPERAND_COLLECTOR,0,643015
lrr,1,4,0,1,2,8,8,1,streamcluster,SP_OP,EXECUTION_PIPELINE,0,582400
lrr,1,4,0,1,2,8,8,1,streamcluster,SP_OP,WRITEBACK,0,145600
lrr,3,4,0,1,2,8,8,1,backprop,ALU_OP,SCHEDULER,7941837,11971741
lrr,3,4,0,1,2,8,8,1,backprop,ALU_OP,OPERAND_COLLECTOR,129681,1073683
lrr,3,4,0,1,2,8,8,1,backprop,ALU_OP,EXECUTION_PIPELINE,0,279573
lrr,3,4,0,1,2,8,8,1,backprop,ALU_OP,WRITEBACK,1135,60534
lrr,3,4,0,1,2,8,8,1,backprop,DP_OP,SCHEDULER,2685820,2705360
lrr,3,4,0,1,2,8,8,1,backprop,DP_OP,OPERAND_COLLECTOR,2470433,2854493
lrr,3,4,0,1,2,8,8,1,backprop,DP_OP,EXECUTION_PIPELINE,0,1833599
lrr,3,4,0,1,2,8,8,1,backprop,DP_OP,WRITEBACK,0,14341
lrr,3,4,0,1,2,8,8,1,backprop,INTP_OP,SCHEDULER,2064690,3032487
lrr,3,4,0,1,2,8,8,1,backprop,INTP_OP,OPERAND_COLLECTOR,281622,690020
lrr,3,4,0,1,2,8,8,1,backprop,INTP_OP,EXECUTION_PIPELINE,0,536449
lrr,3,4,0,1,2,8,8,1,backprop,INTP_OP,WRITEBACK,663,111258
lrr,3,4,0,1,2,8,8,1,backprop,LOAD_OP,SCHEDULER,284086,1308779
lrr,3,4,0,1,2,8,8,1,backprop,LOAD_OP,OPERAND_COLLECTOR,720985,1003693
lrr,3,4,0,1,2,8,8,1,backprop,LOAD_OP,EXECUTION_PIPELINE,0,33360367
lrr,3,4,0,1,2,8,8,1,backprop,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,backprop,SFU_OP,SCHEDULER,457,77704
lrr,3,4,0,1,2,8,8,1,backprop,SFU_OP,OPERAND_COLLECTOR,17569,35797
lrr,3,4,0,1,2,8,8,1,backprop,SFU_OP,EXECUTION_PIPELINE,0,216178
lrr,3,4,0,1,2,8,8,1,backprop,SFU_OP,WRITEBACK,4,8196
lrr,3,4,0,1,2,8,8,1,backprop,SP_OP,SCHEDULER,461903,500955
lrr,3,4,0,1,2,8,8,1,backprop,SP_OP,OPERAND_COLLECTOR,106,31704
lrr,3,4,0,1,2,8,8,1,backprop,SP_OP,EXECUTION_PIPELINE,0,40960
lrr,3,4,0,1,2,8,8,1,backprop,SP_OP,WRITEBACK,18,10258
lrr,3,4,0,1,2,8,8,1,bfs,ALU_OP,SCHEDULER,24666,270363
lrr,3,4,0,1,2,8,8,1,bfs,ALU_OP,OPERAND_COLLECTOR,18178,39612
lrr,3,4,0,1,2,8,8,1,bfs,ALU_OP,EXECUTION_PIPELINE,0,43617
lrr,3,4,0,1,2,8,8,1,bfs,ALU_OP,WRITEBACK,0,8766
lrr,3,4,0,1,2,8,8,1,bfs,INTP_OP,SCHEDULER,1484274,2016329
lrr,3,4,0,1,2,8,8,1,bfs,INTP_OP,OPERAND_COLLECTOR,88428,297313
lrr,3,4,0,1,2,8,8,1,bfs,INTP_OP,EXECUTION_PIPELINE,0,391894
lrr,3,4,0,1,2,8,8,1,bfs,INTP_OP,WRITEBACK,0,84413
lrr,3,4,0,1,2,8,8,1,bfs,LOAD_OP,SCHEDULER,67768,136278
lrr,3,4,0,1,2,8,8,1,bfs,LOAD_OP,OPERAND_COLLECTOR,8194,40767
lrr,3,4,0,1,2,8,8,1,bfs,LOAD_OP,EXECUTION_PIPELINE,0,5295260
lrr,3,4,0,1,2,8,8,1,bfs,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,heartwall,ALU_OP,SCHEDULER,118047,261794
lrr,3,4,0,1,2,8,8,1,heartwall,ALU_OP,OPERAND_COLLECTOR,46461,107042
lrr,3,4,0,1,2,8,8,1,heartwall,ALU_OP,EXECUTION_PIPELINE,0,110225
lrr,3,4,0,1,2,8,8,1,heartwall,ALU_OP,WRITEBACK,171,23223
lrr,3,4,0,1,2,8,8,1,heartwall,INTP_OP,SCHEDULER,931006,1682541
lrr,3,4,0,1,2,8,8,1,heartwall,INTP_OP,OPERAND_COLLECTOR,194695,530765
lrr,3,4,0,1,2,8,8,1,heartwall,INTP_OP,EXECUTION_PIPELINE,0,607628
lrr,3,4,0,1,2,8,8,1,heartwall,INTP_OP,WRITEBACK,375,130221
lrr,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,SCHEDULER,161799,279350
lrr,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,OPERAND_COLLECTOR,6637,53443
lrr,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,EXECUTION_PIPELINE,0,9490185
lrr,3,4,0,1,2,8,8,1,heartwall,LOAD_OP,WRITEBACK,0,0
lrr,3,4,0,1,2,8,8,1,heartwall,SFU_OP,SCHEDULER,22956,32535
lrr,3,4,0,1,2,8,8,1,heartwall,SFU_OP,OPERAND_COLLECTOR,50,5129
lrr,3,4,0,1,2,8,8,1,heartwall,SFU_OP,EXECUTION_PIPELINE,0,57687
lrr,3,4,0,1,2,8,8,1,heartwall,SFU_OP,WRITEBACK,0,2448
lrr,3,4,0,1,2,8,8,1,hotspot,ALU_OP,SCHEDULER,1760906,2013574
lrr,3,4,0,1,2,8,8,1,hotspot,ALU_OP,OPERAND_COLLECTOR,132196,584160
lrr,3,4,0,1,2,8,8,1,hotspot,ALU_OP,EXECUTION_PIPELINE,0,539387
lrr,3,4,0,1,2,8,8,1,hotspot,ALU_OP,WRITEBACK,764,119378
lrr,3,4,0,1,2,8,8,1,hotspot,DP_OP,SCHEDULER,7006289,10008191
lrr,3,4,0,1,2,8,8,1,hotspot,DP_OP,OPERAND_COLLECTOR,2375785,2689153
lrr,3,4,0,1,2,8,8,1,hotspot,DP_OP,EXECUTION_PIPELINE,0,7977754
lrr,3,4,0,1,2,8,8,1,hotspot,DP_OP,WRITEBACK,0,73871
